medianrunlength,medianruntime,adjusted_medianruntime,capped,Solution,novnoise,nvars,nclauses,vars-clauses-ratio,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-max,VCG-CLAUSE-entropy,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-max,BINARY+,TRINARY+,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,vars-reduced-depth-4,vars-reduced-depth-16,vars-reduced-depth-64,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_BestStep_Mean,saps_BestStep_CoeffVariance,saps_AvgImproveToBest_Mean,saps_AvgImproveToBest_CoeffVariance,saps_FirstLMRatio_Mean,saps_FirstLMRatio_CoeffVariance,saps_BestCV_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_BestStep_Mean,gsat_BestStep_CoeffVariance,gsat_AvgImproveToBest_CoeffVariance,gsat_BestCV_Mean,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars
68353,0.05,0.047584439,0,1,40,450,1912,0.235355649,0.000523013,0.012029289,2.64739112,0.006666667,0,0.006666667,0,0.509414226,0.1867521,1,0,1,0.378498163,0,0.007322176,2.28489386,0.498953975,0.012940493,0.268906174,0.001046025,0,0.002222222,0.233333333,15.2855946,0.321276928,253.928811,0.229036608,0.920990512,0.205675193,0.852729839,0.037984296,0.330291069,12.8127962,0.271915801,720.28673,0.364184491,0.400892479,0.365525525,0.323960396,0.564570372
21031,0.01,0.015468509,0,1,50,450,1912,0.235355649,0.000523013,0.012029289,2.64739112,0.006666667,0,0.006666667,0,0.509414226,0.1867521,1,0,1,0.378498163,0,0.007322176,2.28489386,0.498953975,0.012940493,0.268906174,0.001046025,0,0.002222222,0.233333333,15.2855946,0.321276928,253.928811,0.229036608,0.920990512,0.205675193,0.852729839,0.037984296,0.330291069,12.8127962,0.271915801,720.28673,0.364184491,0.400892479,0.365525525,0.323960396,0.564570372
10575,0.01,0.00831087,0,1,60,450,1912,0.235355649,0.000523013,0.012029289,2.64739112,0.006666667,0,0.006666667,0,0.509414226,0.1867521,1,0,1,0.378498163,0,0.007322176,2.28489386,0.498953975,0.012940493,0.268906174,0.001046025,0,0.002222222,0.233333333,15.2855946,0.321276928,253.928811,0.229036608,0.920990512,0.205675193,0.852729839,0.037984296,0.330291069,12.8127962,0.271915801,720.28673,0.364184491,0.400892479,0.365525525,0.323960396,0.564570372
1345280450,900.01,797.6759265,1,1,10,650,2762,0.235336713,0.001086169,0.010499638,2.65339298,0.004615385,0,0.004615385,0,0.504223992,0.182737654,1,0,1,0.385866804,0,0.005430847,2.31835797,0.513034033,0.009072578,0.276524911,0.002172339,0,0.009230769,0.241538462,21.6902405,0.588947785,378.30976,0.219666817,0.894540221,0.261635627,0.854685809,0.032082677,0.325877565,16.42,0.248255581,1291.63,0.330261347,0.355417374,0.382940234,0.308756892,0.501854627
83322601,49.22,58.7062903,0,1,20,650,2762,0.235336713,0.001086169,0.010499638,2.65339298,0.004615385,0,0.004615385,0,0.504223992,0.182737654,1,0,1,0.385866804,0,0.005430847,2.31835797,0.513034033,0.009072578,0.276524911,0.002172339,0,0.009230769,0.241538462,21.6902405,0.588947785,378.30976,0.219666817,0.894540221,0.261635627,0.854685809,0.032082677,0.325877565,16.42,0.248255581,1291.63,0.330261347,0.355417374,0.382940234,0.308756892,0.501854627
6726406,4.53,4.574435847,0,1,30,650,2762,0.235336713,0.001086169,0.010499638,2.65339298,0.004615385,0,0.004615385,0,0.504223992,0.182737654,1,0,1,0.385866804,0,0.005430847,2.31835797,0.513034033,0.009072578,0.276524911,0.002172339,0,0.009230769,0.241538462,21.6902405,0.588947785,378.30976,0.219666817,0.894540221,0.261635627,0.854685809,0.032082677,0.325877565,16.42,0.248255581,1291.63,0.330261347,0.355417374,0.382940234,0.308756892,0.501854627
195290,0.14,0.147750752,0,1,40,650,2762,0.235336713,0.001086169,0.010499638,2.65339298,0.004615385,0,0.004615385,0,0.504223992,0.182737654,1,0,1,0.385866804,0,0.005430847,2.31835797,0.513034033,0.009072578,0.276524911,0.002172339,0,0.009230769,0.241538462,21.6902405,0.588947785,378.30976,0.219666817,0.894540221,0.261635627,0.854685809,0.032082677,0.325877565,16.42,0.248255581,1291.63,0.330261347,0.355417374,0.382940234,0.308756892,0.501854627
223848,0.16,0.169805395,0,1,50,650,2762,0.235336713,0.001086169,0.010499638,2.65339298,0.004615385,0,0.004615385,0,0.504223992,0.182737654,1,0,1,0.385866804,0,0.005430847,2.31835797,0.513034033,0.009072578,0.276524911,0.002172339,0,0.009230769,0.241538462,21.6902405,0.588947785,378.30976,0.219666817,0.894540221,0.261635627,0.854685809,0.032082677,0.325877565,16.42,0.248255581,1291.63,0.330261347,0.355417374,0.382940234,0.308756892,0.501854627
183317,0.15,0.147997536,0,1,60,650,2762,0.235336713,0.001086169,0.010499638,2.65339298,0.004615385,0,0.004615385,0,0.504223992,0.182737654,1,0,1,0.385866804,0,0.005430847,2.31835797,0.513034033,0.009072578,0.276524911,0.002172339,0,0.009230769,0.241538462,21.6902405,0.588947785,378.30976,0.219666817,0.894540221,0.261635627,0.854685809,0.032082677,0.325877565,16.42,0.248255581,1291.63,0.330261347,0.355417374,0.382940234,0.308756892,0.501854627
446470180,274.37,294.50559,0,1,10,800,3400,0.235294118,0.000882353,0.007647059,2.6739858,0.00375,0,0.00375,0,0.497843137,0.179033314,1,0,1,0.402292275,0,0.004117647,2.31723684,0.488529412,0.007380882,0.277851961,0.001764706,0,0.0025,0.18,20.9451477,0.34379887,515.803797,0.229959339,0.822873148,0.22397221,0.848927102,0.029222001,0.368011072,17.3650794,0.263805866,1704.65873,0.320341741,0.347277377,0.403093144,0.300707397,0.520007044
1353460,0.89,0.897925389,0,1,20,800,3400,0.235294118,0.000882353,0.007647059,2.6739858,0.00375,0,0.00375,0,0.497843137,0.179033314,1,0,1,0.402292275,0,0.004117647,2.31723684,0.488529412,0.007380882,0.277851961,0.001764706,0,0.0025,0.18,20.9451477,0.34379887,515.803797,0.229959339,0.822873148,0.22397221,0.848927102,0.029222001,0.368011072,17.3650794,0.263805866,1704.65873,0.320341741,0.347277377,0.403093144,0.300707397,0.520007044
52132,0.04,0.036756344,0,1,30,800,3400,0.235294118,0.000882353,0.007647059,2.6739858,0.00375,0,0.00375,0,0.497843137,0.179033314,1,0,1,0.402292275,0,0.004117647,2.31723684,0.488529412,0.007380882,0.277851961,0.001764706,0,0.0025,0.18,20.9451477,0.34379887,515.803797,0.229959339,0.822873148,0.22397221,0.848927102,0.029222001,0.368011072,17.3650794,0.263805866,1704.65873,0.320341741,0.347277377,0.403093144,0.300707397,0.520007044
207828,0.14,0.149620205,0,1,40,800,3400,0.235294118,0.000882353,0.007647059,2.6739858,0.00375,0,0.00375,0,0.497843137,0.179033314,1,0,1,0.402292275,0,0.004117647,2.31723684,0.488529412,0.007380882,0.277851961,0.001764706,0,0.0025,0.18,20.9451477,0.34379887,515.803797,0.229959339,0.822873148,0.22397221,0.848927102,0.029222001,0.368011072,17.3650794,0.263805866,1704.65873,0.320341741,0.347277377,0.403093144,0.300707397,0.520007044
42006,0.03,0.032290847,0,1,50,800,3400,0.235294118,0.000882353,0.007647059,2.6739858,0.00375,0,0.00375,0,0.497843137,0.179033314,1,0,1,0.402292275,0,0.004117647,2.31723684,0.488529412,0.007380882,0.277851961,0.001764706,0,0.0025,0.18,20.9451477,0.34379887,515.803797,0.229959339,0.822873148,0.22397221,0.848927102,0.029222001,0.368011072,17.3650794,0.263805866,1704.65873,0.320341741,0.347277377,0.403093144,0.300707397,0.520007044
8118,0.01,0.006635633,0,1,60,800,3400,0.235294118,0.000882353,0.007647059,2.6739858,0.00375,0,0.00375,0,0.497843137,0.179033314,1,0,1,0.402292275,0,0.004117647,2.31723684,0.488529412,0.007380882,0.277851961,0.001764706,0,0.0025,0.18,20.9451477,0.34379887,515.803797,0.229959339,0.822873148,0.22397221,0.848927102,0.029222001,0.368011072,17.3650794,0.263805866,1704.65873,0.320341741,0.347277377,0.403093144,0.300707397,0.520007044
3397154,2.18,2.210536042,0,1,10,900,3600,0.25,0.000833333,0.006666667,2.67994868,0.003333333,0,0.003333333,0,0.504259259,0.18992045,1,0,1,0.416339643,0,0.003888889,2.30962274,0.500833333,0.006582716,0.296215064,0.001666667,0,0.002222222,0.022222222,21.7886978,0.78221941,578.92629,0.226965328,0.778168696,0.270487371,0.848124686,0.028480663,0.372769469,17.185567,0.239376622,2182.13402,0.320862404,0.334316204,0.41701384,0.30635136,0.493568192
464002,0.29,0.292290616,0,1,20,900,3600,0.25,0.000833333,0.006666667,2.67994868,0.003333333,0,0.003333333,0,0.504259259,0.18992045,1,0,1,0.416339643,0,0.003888889,2.30962274,0.500833333,0.006582716,0.296215064,0.001666667,0,0.002222222,0.022222222,21.7886978,0.78221941,578.92629,0.226965328,0.778168696,0.270487371,0.848124686,0.028480663,0.372769469,17.185567,0.239376622,2182.13402,0.320862404,0.334316204,0.41701384,0.30635136,0.493568192
13913,0.02,0.009616062,0,1,30,900,3600,0.25,0.000833333,0.006666667,2.67994868,0.003333333,0,0.003333333,0,0.504259259,0.18992045,1,0,1,0.416339643,0,0.003888889,2.30962274,0.500833333,0.006582716,0.296215064,0.001666667,0,0.002222222,0.022222222,21.7886978,0.78221941,578.92629,0.226965328,0.778168696,0.270487371,0.848124686,0.028480663,0.372769469,17.185567,0.239376622,2182.13402,0.320862404,0.334316204,0.41701384,0.30635136,0.493568192
43000,0.03,0.030451403,0,1,40,900,3600,0.25,0.000833333,0.006666667,2.67994868,0.003333333,0,0.003333333,0,0.504259259,0.18992045,1,0,1,0.416339643,0,0.003888889,2.30962274,0.500833333,0.006582716,0.296215064,0.001666667,0,0.002222222,0.022222222,21.7886978,0.78221941,578.92629,0.226965328,0.778168696,0.270487371,0.848124686,0.028480663,0.372769469,17.185567,0.239376622,2182.13402,0.320862404,0.334316204,0.41701384,0.30635136,0.493568192
18083,0.01,0.013383186,0,1,50,900,3600,0.25,0.000833333,0.006666667,2.67994868,0.003333333,0,0.003333333,0,0.504259259,0.18992045,1,0,1,0.416339643,0,0.003888889,2.30962274,0.500833333,0.006582716,0.296215064,0.001666667,0,0.002222222,0.022222222,21.7886978,0.78221941,578.92629,0.226965328,0.778168696,0.270487371,0.848124686,0.028480663,0.372769469,17.185567,0.239376622,2182.13402,0.320862404,0.334316204,0.41701384,0.30635136,0.493568192
33422,0.03,0.026326486,0,1,60,900,3600,0.25,0.000833333,0.006666667,2.67994868,0.003333333,0,0.003333333,0,0.504259259,0.18992045,1,0,1,0.416339643,0,0.003888889,2.30962274,0.500833333,0.006582716,0.296215064,0.001666667,0,0.002222222,0.022222222,21.7886978,0.78221941,578.92629,0.226965328,0.778168696,0.270487371,0.848124686,0.028480663,0.372769469,17.185567,0.239376622,2182.13402,0.320862404,0.334316204,0.41701384,0.30635136,0.493568192
17352542,900.01,902.9317307,1,1,10,61,10980,0.005555556,0.124772313,0.138888889,3.73867783,0.131147541,2.12E-16,0.131147541,0,0.276639344,0.02053468,0.08030199,0,0,0.133348745,0.003005464,0.005555556,3.01129068,0.031876138,0.005464481,0,0.005464481,0,0,0.245901639,8.545961,0.256178792,16.5654596,0.341755652,2.24782554,0.338158491,0.885564175,0.10642174,0.186717849,8.31307339,0.249384825,19.7465596,0.515170524,0.416733774,0.194170063,0.722707762,0.786998739
1916454,100.35,98.96483346,0,1,20,61,10980,0.005555556,0.124772313,0.138888889,3.73867783,0.131147541,2.12E-16,0.131147541,0,0.276639344,0.02053468,0.08030199,0,0,0.133348745,0.003005464,0.005555556,3.01129068,0.031876138,0.005464481,0,0.005464481,0,0,0.245901639,8.545961,0.256178792,16.5654596,0.341755652,2.24782554,0.338158491,0.885564175,0.10642174,0.186717849,8.31307339,0.249384825,19.7465596,0.515170524,0.416733774,0.194170063,0.722707762,0.786998739
838057,43.49,43.77419692,0,1,30,61,10980,0.005555556,0.124772313,0.138888889,3.73867783,0.131147541,2.12E-16,0.131147541,0,0.276639344,0.02053468,0.08030199,0,0,0.133348745,0.003005464,0.005555556,3.01129068,0.031876138,0.005464481,0,0.005464481,0,0,0.245901639,8.545961,0.256178792,16.5654596,0.341755652,2.24782554,0.338158491,0.885564175,0.10642174,0.186717849,8.31307339,0.249384825,19.7465596,0.515170524,0.416733774,0.194170063,0.722707762,0.786998739
5095237,262.65,262.6681617,0,1,40,61,10980,0.005555556,0.124772313,0.138888889,3.73867783,0.131147541,2.12E-16,0.131147541,0,0.276639344,0.02053468,0.08030199,0,0,0.133348745,0.003005464,0.005555556,3.01129068,0.031876138,0.005464481,0,0.005464481,0,0,0.245901639,8.545961,0.256178792,16.5654596,0.341755652,2.24782554,0.338158491,0.885564175,0.10642174,0.186717849,8.31307339,0.249384825,19.7465596,0.515170524,0.416733774,0.194170063,0.722707762,0.786998739
607547,31.38,31.18024121,0,1,50,61,10980,0.005555556,0.124772313,0.138888889,3.73867783,0.131147541,2.12E-16,0.131147541,0,0.276639344,0.02053468,0.08030199,0,0,0.133348745,0.003005464,0.005555556,3.01129068,0.031876138,0.005464481,0,0.005464481,0,0,0.245901639,8.545961,0.256178792,16.5654596,0.341755652,2.24782554,0.338158491,0.885564175,0.10642174,0.186717849,8.31307339,0.249384825,19.7465596,0.515170524,0.416733774,0.194170063,0.722707762,0.786998739
1070408,55.24,55.16998248,0,1,60,61,10980,0.005555556,0.124772313,0.138888889,3.73867783,0.131147541,2.12E-16,0.131147541,0,0.276639344,0.02053468,0.08030199,0,0,0.133348745,0.003005464,0.005555556,3.01129068,0.031876138,0.005464481,0,0.005464481,0,0,0.245901639,8.545961,0.256178792,16.5654596,0.341755652,2.24782554,0.338158491,0.885564175,0.10642174,0.186717849,8.31307339,0.249384825,19.7465596,0.515170524,0.416733774,0.194170063,0.722707762,0.786998739
15416954,795.9,807.8894304,0,1,10,69,12420,0.005555556,0.109500805,0.122705314,4.01802767,0.115942029,0,0.115942029,0,0.27328905,0.021983827,0.087719298,0,0,0.147707643,0.00257649,0.004911433,2.95571827,0.030354267,0.00547504,0,0.00547504,0,0,0.333333333,9.50552923,0.258850612,18.4936809,0.322600643,2.28562045,0.306755108,0.88898132,0.102941958,0.185635472,9.1124498,0.273467483,24.0187416,0.525817564,0.402849343,0.20322558,0.711918516,0.779758494
2872185,148.6,149.8348897,0,1,20,69,12420,0.005555556,0.109500805,0.122705314,4.01802767,0.115942029,0,0.115942029,0,0.27328905,0.021983827,0.087719298,0,0,0.147707643,0.00257649,0.004911433,2.95571827,0.030354267,0.00547504,0,0.00547504,0,0,0.333333333,9.50552923,0.258850612,18.4936809,0.322600643,2.28562045,0.306755108,0.88898132,0.102941958,0.185635472,9.1124498,0.273467483,24.0187416,0.525817564,0.402849343,0.20322558,0.711918516,0.779758494
2793993,146.17,146.0453191,0,1,30,69,12420,0.005555556,0.109500805,0.122705314,4.01802767,0.115942029,0,0.115942029,0,0.27328905,0.021983827,0.087719298,0,0,0.147707643,0.00257649,0.004911433,2.95571827,0.030354267,0.00547504,0,0.00547504,0,0,0.333333333,9.50552923,0.258850612,18.4936809,0.322600643,2.28562045,0.306755108,0.88898132,0.102941958,0.185635472,9.1124498,0.273467483,24.0187416,0.525817564,0.402849343,0.20322558,0.711918516,0.779758494
2004833,104.52,104.2012994,0,1,40,69,12420,0.005555556,0.109500805,0.122705314,4.01802767,0.115942029,0,0.115942029,0,0.27328905,0.021983827,0.087719298,0,0,0.147707643,0.00257649,0.004911433,2.95571827,0.030354267,0.00547504,0,0.00547504,0,0,0.333333333,9.50552923,0.258850612,18.4936809,0.322600643,2.28562045,0.306755108,0.88898132,0.102941958,0.185635472,9.1124498,0.273467483,24.0187416,0.525817564,0.402849343,0.20322558,0.711918516,0.779758494
468368,24.43,24.41069474,0,1,50,69,12420,0.005555556,0.109500805,0.122705314,4.01802767,0.115942029,0,0.115942029,0,0.27328905,0.021983827,0.087719298,0,0,0.147707643,0.00257649,0.004911433,2.95571827,0.030354267,0.00547504,0,0.00547504,0,0,0.333333333,9.50552923,0.258850612,18.4936809,0.322600643,2.28562045,0.306755108,0.88898132,0.102941958,0.185635472,9.1124498,0.273467483,24.0187416,0.525817564,0.402849343,0.20322558,0.711918516,0.779758494
2176942,112.77,114.0954927,0,1,60,69,12420,0.005555556,0.109500805,0.122705314,4.01802767,0.115942029,0,0.115942029,0,0.27328905,0.021983827,0.087719298,0,0,0.147707643,0.00257649,0.004911433,2.95571827,0.030354267,0.00547504,0,0.00547504,0,0,0.333333333,9.50552923,0.258850612,18.4936809,0.322600643,2.28562045,0.306755108,0.88898132,0.102941958,0.185635472,9.1124498,0.273467483,24.0187416,0.525817564,0.402849343,0.20322558,0.711918516,0.779758494
897160139,522,586.9215988,0,1,10,600,2550,0.235294118,0.001568627,0.009803922,2.61800902,0.005,0,0.005,0,0.499607843,0.176145747,1,0,1,0.40670428,0,0.00745098,2.32596813,0.49372549,0.009792157,0.263392536,0.003137255,0,0.006666667,0.346666667,17.0204866,0.328213116,360.261204,0.220118169,0.874675212,0.210403641,0.851261044,0.033082177,0.356339698,14.0967742,0.275883549,1147.89862,0.290416433,0.359894781,0.395156872,0.314383554,0.528055301
5255714,3.29,3.306037747,0,1,20,600,2550,0.235294118,0.001568627,0.009803922,2.61800902,0.005,0,0.005,0,0.499607843,0.176145747,1,0,1,0.40670428,0,0.00745098,2.32596813,0.49372549,0.009792157,0.263392536,0.003137255,0,0.006666667,0.346666667,17.0204866,0.328213116,360.261204,0.220118169,0.874675212,0.210403641,0.851261044,0.033082177,0.356339698,14.0967742,0.275883549,1147.89862,0.290416433,0.359894781,0.395156872,0.314383554,0.528055301
914096,0.61,0.607462767,0,1,30,600,2550,0.235294118,0.001568627,0.009803922,2.61800902,0.005,0,0.005,0,0.499607843,0.176145747,1,0,1,0.40670428,0,0.00745098,2.32596813,0.49372549,0.009792157,0.263392536,0.003137255,0,0.006666667,0.346666667,17.0204866,0.328213116,360.261204,0.220118169,0.874675212,0.210403641,0.851261044,0.033082177,0.356339698,14.0967742,0.275883549,1147.89862,0.290416433,0.359894781,0.395156872,0.314383554,0.528055301
111610,0.08,0.077813551,0,1,40,600,2550,0.235294118,0.001568627,0.009803922,2.61800902,0.005,0,0.005,0,0.499607843,0.176145747,1,0,1,0.40670428,0,0.00745098,2.32596813,0.49372549,0.009792157,0.263392536,0.003137255,0,0.006666667,0.346666667,17.0204866,0.328213116,360.261204,0.220118169,0.874675212,0.210403641,0.851261044,0.033082177,0.356339698,14.0967742,0.275883549,1147.89862,0.290416433,0.359894781,0.395156872,0.314383554,0.528055301
109996,0.08,0.080011929,0,1,50,600,2550,0.235294118,0.001568627,0.009803922,2.61800902,0.005,0,0.005,0,0.499607843,0.176145747,1,0,1,0.40670428,0,0.00745098,2.32596813,0.49372549,0.009792157,0.263392536,0.003137255,0,0.006666667,0.346666667,17.0204866,0.328213116,360.261204,0.220118169,0.874675212,0.210403641,0.851261044,0.033082177,0.356339698,14.0967742,0.275883549,1147.89862,0.290416433,0.359894781,0.395156872,0.314383554,0.528055301
11360,0.01,0.008953539,0,1,60,600,2550,0.235294118,0.001568627,0.009803922,2.61800902,0.005,0,0.005,0,0.499607843,0.176145747,1,0,1,0.40670428,0,0.00745098,2.32596813,0.49372549,0.009792157,0.263392536,0.003137255,0,0.006666667,0.346666667,17.0204866,0.328213116,360.261204,0.220118169,0.874675212,0.210403641,0.851261044,0.033082177,0.356339698,14.0967742,0.275883549,1147.89862,0.290416433,0.359894781,0.395156872,0.314383554,0.528055301
68051402,40.83,42.21422674,0,1,10,500,2000,0.25,0.0015,0.012,2.62331029,0.006,0,0.006,0,0.497666667,0.189385887,1,0,1,0.392068799,0,0.008,2.27242759,0.5085,0.011746,0.278387229,0.003,0,0.01,0.132,14.2646265,0.568060775,279.615662,0.238101859,0.888600582,0.274687626,0.853409796,0.036069707,0.348735204,12.0739645,0.302420103,810.139053,0.354752654,0.375227361,0.382328121,0.331859721,0.564516824
71774,0.04,0.043759644,0,1,20,500,2000,0.25,0.0015,0.012,2.62331029,0.006,0,0.006,0,0.497666667,0.189385887,1,0,1,0.392068799,0,0.008,2.27242759,0.5085,0.011746,0.278387229,0.003,0,0.01,0.132,14.2646265,0.568060775,279.615662,0.238101859,0.888600582,0.274687626,0.853409796,0.036069707,0.348735204,12.0739645,0.302420103,810.139053,0.354752654,0.375227361,0.382328121,0.331859721,0.564516824
84421,0.05,0.053891409,0,1,30,500,2000,0.25,0.0015,0.012,2.62331029,0.006,0,0.006,0,0.497666667,0.189385887,1,0,1,0.392068799,0,0.008,2.27242759,0.5085,0.011746,0.278387229,0.003,0,0.01,0.132,14.2646265,0.568060775,279.615662,0.238101859,0.888600582,0.274687626,0.853409796,0.036069707,0.348735204,12.0739645,0.302420103,810.139053,0.354752654,0.375227361,0.382328121,0.331859721,0.564516824
22063,0.01,0.014988502,0,1,40,500,2000,0.25,0.0015,0.012,2.62331029,0.006,0,0.006,0,0.497666667,0.189385887,1,0,1,0.392068799,0,0.008,2.27242759,0.5085,0.011746,0.278387229,0.003,0,0.01,0.132,14.2646265,0.568060775,279.615662,0.238101859,0.888600582,0.274687626,0.853409796,0.036069707,0.348735204,12.0739645,0.302420103,810.139053,0.354752654,0.375227361,0.382328121,0.331859721,0.564516824
22254,0.02,0.016397103,0,1,50,500,2000,0.25,0.0015,0.012,2.62331029,0.006,0,0.006,0,0.497666667,0.189385887,1,0,1,0.392068799,0,0.008,2.27242759,0.5085,0.011746,0.278387229,0.003,0,0.01,0.132,14.2646265,0.568060775,279.615662,0.238101859,0.888600582,0.274687626,0.853409796,0.036069707,0.348735204,12.0739645,0.302420103,810.139053,0.354752654,0.375227361,0.382328121,0.331859721,0.564516824
5109,0,0.003937345,0,1,60,500,2000,0.25,0.0015,0.012,2.62331029,0.006,0,0.006,0,0.497666667,0.189385887,1,0,1,0.392068799,0,0.008,2.27242759,0.5085,0.011746,0.278387229,0.003,0,0.01,0.132,14.2646265,0.568060775,279.615662,0.238101859,0.888600582,0.274687626,0.853409796,0.036069707,0.348735204,12.0739645,0.302420103,810.139053,0.354752654,0.375227361,0.382328121,0.331859721,0.564516824
778441053,900.01,1001.911373,1,1,10,200,1978,0.101112235,0.012133468,0.031344793,3.25041479,0.02,0,0.02,0,0.36223458,0.099553722,0.555555556,0,0,0.315186589,0.001516684,0.010111224,2.63095246,0.280586451,0.045015167,0.135623799,0.029322548,0,0.015,0.31,12.516223,0.275847747,93.5898502,0.233429803,1.2457386,0.217618058,0.861439586,0.056426273,0.267319802,10.6783076,0.287136258,194.844191,0.423539054,0.434608153,0.303922216,0.454565287,0.687034595
18673008,22.57,22.91627763,0,1,20,200,1978,0.101112235,0.012133468,0.031344793,3.25041479,0.02,0,0.02,0,0.36223458,0.099553722,0.555555556,0,0,0.315186589,0.001516684,0.010111224,2.63095246,0.280586451,0.045015167,0.135623799,0.029322548,0,0.015,0.31,12.516223,0.275847747,93.5898502,0.233429803,1.2457386,0.217618058,0.861439586,0.056426273,0.267319802,10.6783076,0.287136258,194.844191,0.423539054,0.434608153,0.303922216,0.454565287,0.687034595
2829848,3.54,3.554263839,0,1,30,200,1978,0.101112235,0.012133468,0.031344793,3.25041479,0.02,0,0.02,0,0.36223458,0.099553722,0.555555556,0,0,0.315186589,0.001516684,0.010111224,2.63095246,0.280586451,0.045015167,0.135623799,0.029322548,0,0.015,0.31,12.516223,0.275847747,93.5898502,0.233429803,1.2457386,0.217618058,0.861439586,0.056426273,0.267319802,10.6783076,0.287136258,194.844191,0.423539054,0.434608153,0.303922216,0.454565287,0.687034595
28882,0.04,0.037524588,0,1,40,200,1978,0.101112235,0.012133468,0.031344793,3.25041479,0.02,0,0.02,0,0.36223458,0.099553722,0.555555556,0,0,0.315186589,0.001516684,0.010111224,2.63095246,0.280586451,0.045015167,0.135623799,0.029322548,0,0.015,0.31,12.516223,0.275847747,93.5898502,0.233429803,1.2457386,0.217618058,0.861439586,0.056426273,0.267319802,10.6783076,0.287136258,194.844191,0.423539054,0.434608153,0.303922216,0.454565287,0.687034595
19301,0.03,0.025718618,0,1,50,200,1978,0.101112235,0.012133468,0.031344793,3.25041479,0.02,0,0.02,0,0.36223458,0.099553722,0.555555556,0,0,0.315186589,0.001516684,0.010111224,2.63095246,0.280586451,0.045015167,0.135623799,0.029322548,0,0.015,0.31,12.516223,0.275847747,93.5898502,0.233429803,1.2457386,0.217618058,0.861439586,0.056426273,0.267319802,10.6783076,0.287136258,194.844191,0.423539054,0.434608153,0.303922216,0.454565287,0.687034595
247734,0.32,0.336600597,0,1,60,200,1978,0.101112235,0.012133468,0.031344793,3.25041479,0.02,0,0.02,0,0.36223458,0.099553722,0.555555556,0,0,0.315186589,0.001516684,0.010111224,2.63095246,0.280586451,0.045015167,0.135623799,0.029322548,0,0.015,0.31,12.516223,0.275847747,93.5898502,0.233429803,1.2457386,0.217618058,0.861439586,0.056426273,0.267319802,10.6783076,0.287136258,194.844191,0.423539054,0.434608153,0.303922216,0.454565287,0.687034595
389411,0.27,0.271021117,0,1,10,900,3600,0.25,0.000555556,0.006944444,2.61660858,0.003333333,0,0.003333333,0,0.500555556,0.186527835,1,0,1,0.391149061,0.000277778,0.003888889,2.25490849,0.505,0.006576543,0.279887163,0.001111111,0,0,0.033333333,19.8891626,0.36948802,576.753695,0.229543182,0.785084833,0.22356376,0.850890704,0.027621305,0.381371606,16.8958333,0.337055558,2005.61458,0.339319269,0.543355194,0.415867113,0.30635125,0.496886486
156323,0.11,0.10277599,0,1,20,900,3600,0.25,0.000555556,0.006944444,2.61660858,0.003333333,0,0.003333333,0,0.500555556,0.186527835,1,0,1,0.391149061,0.000277778,0.003888889,2.25490849,0.505,0.006576543,0.279887163,0.001111111,0,0,0.033333333,19.8891626,0.36948802,576.753695,0.229543182,0.785084833,0.22356376,0.850890704,0.027621305,0.381371606,16.8958333,0.337055558,2005.61458,0.339319269,0.543355194,0.415867113,0.30635125,0.496886486
122490,0.09,0.081304267,0,1,30,900,3600,0.25,0.000555556,0.006944444,2.61660858,0.003333333,0,0.003333333,0,0.500555556,0.186527835,1,0,1,0.391149061,0.000277778,0.003888889,2.25490849,0.505,0.006576543,0.279887163,0.001111111,0,0,0.033333333,19.8891626,0.36948802,576.753695,0.229543182,0.785084833,0.22356376,0.850890704,0.027621305,0.381371606,16.8958333,0.337055558,2005.61458,0.339319269,0.543355194,0.415867113,0.30635125,0.496886486
20821,0.02,0.014854349,0,1,40,900,3600,0.25,0.000555556,0.006944444,2.61660858,0.003333333,0,0.003333333,0,0.500555556,0.186527835,1,0,1,0.391149061,0.000277778,0.003888889,2.25490849,0.505,0.006576543,0.279887163,0.001111111,0,0,0.033333333,19.8891626,0.36948802,576.753695,0.229543182,0.785084833,0.22356376,0.850890704,0.027621305,0.381371606,16.8958333,0.337055558,2005.61458,0.339319269,0.543355194,0.415867113,0.30635125,0.496886486
45063,0.04,0.03377155,0,1,50,900,3600,0.25,0.000555556,0.006944444,2.61660858,0.003333333,0,0.003333333,0,0.500555556,0.186527835,1,0,1,0.391149061,0.000277778,0.003888889,2.25490849,0.505,0.006576543,0.279887163,0.001111111,0,0,0.033333333,19.8891626,0.36948802,576.753695,0.229543182,0.785084833,0.22356376,0.850890704,0.027621305,0.381371606,16.8958333,0.337055558,2005.61458,0.339319269,0.543355194,0.415867113,0.30635125,0.496886486
