INSTANCE_ID,medianrunlength,medianruntime,adjusted_medianruntime,capped,Solution,novnoise,nvars,nclauses,vars-clauses-ratio,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-max,VCG-CLAUSE-entropy,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-max,BINARY+,TRINARY+,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,vars-reduced-depth-4,vars-reduced-depth-16,vars-reduced-depth-64,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_BestStep_Mean,saps_BestStep_CoeffVariance,saps_AvgImproveToBest_Mean,saps_AvgImproveToBest_CoeffVariance,saps_FirstLMRatio_Mean,saps_FirstLMRatio_CoeffVariance,saps_BestCV_Mean,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_BestStep_Mean,gsat_BestStep_CoeffVariance,gsat_AvgImproveToBest_CoeffVariance,gsat_BestCV_Mean,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars
-1709,40083,0.05,0.052352964,0,1709,50,200,1978,0.101112235,0.012639029,0.028311426,3.13827441,0.02,0,0.02,0,0.38776542,0.094535391,0.463414634,0,0,0.274118758,0.002022245,0.012133468,2.50730312,0.289686552,0.045455005,0.121894756,0.032355915,0,0,0.31,12.090109,0.339093864,94.372171,0.245162763,1.24350111,0.238208408,0.860911155,0.057300028,0.274727758,10.2319417,0.287492752,194.439364,0.404872742,0.427734993,0.316113924,0.462981108,0.662017021
-1710,39815,0.05,0.053903849,0,1710,60,200,1978,0.101112235,0.012639029,0.028311426,3.13827441,0.02,0,0.02,0,0.38776542,0.094535391,0.463414634,0,0,0.274118758,0.002022245,0.012133468,2.50730312,0.289686552,0.045455005,0.121894756,0.032355915,0,0,0.31,12.090109,0.339093864,94.372171,0.245162763,1.24350111,0.238208408,0.860911155,0.057300028,0.274727758,10.2319417,0.287492752,194.439364,0.404872742,0.427734993,0.316113924,0.462981108,0.662017021
-1711,1528050817,900.01,1083.448127,1,1711,10,700,2975,0.235294118,0.001344538,0.008067227,2.70115028,0.004285714,0,0.004285714,0,0.50745098,0.187118454,1,0,1,0.397116757,0,0.005042017,2.32519956,0.498823529,0.008412965,0.28407919,0.002352941,0,0.001428571,0.121428571,20.7577741,0.513781165,416.91162,0.235722144,0.887390754,0.257871563,0.858611552,0.028759409,0.339609829,16.402439,0.219529368,1392.7561,0.343594129,0.366777028,0.385247326,0.304365892,0.512527302
-1712,1418120344,900.01,1071.410753,1,1712,20,700,2975,0.235294118,0.001344538,0.008067227,2.70115028,0.004285714,0,0.004285714,0,0.50745098,0.187118454,1,0,1,0.397116757,0,0.005042017,2.32519956,0.498823529,0.008412965,0.28407919,0.002352941,0,0.001428571,0.121428571,20.7577741,0.513781165,416.91162,0.235722144,0.887390754,0.257871563,0.858611552,0.028759409,0.339609829,16.402439,0.219529368,1392.7561,0.343594129,0.366777028,0.385247326,0.304365892,0.512527302
-1713,690170,0.49,0.44086685,0,1713,30,700,2975,0.235294118,0.001344538,0.008067227,2.70115028,0.004285714,0,0.004285714,0,0.50745098,0.187118454,1,0,1,0.397116757,0,0.005042017,2.32519956,0.498823529,0.008412965,0.28407919,0.002352941,0,0.001428571,0.121428571,20.7577741,0.513781165,416.91162,0.235722144,0.887390754,0.257871563,0.858611552,0.028759409,0.339609829,16.402439,0.219529368,1392.7561,0.343594129,0.366777028,0.385247326,0.304365892,0.512527302
-1714,794623,0.53,0.569564245,0,1714,40,700,2975,0.235294118,0.001344538,0.008067227,2.70115028,0.004285714,0,0.004285714,0,0.50745098,0.187118454,1,0,1,0.397116757,0,0.005042017,2.32519956,0.498823529,0.008412965,0.28407919,0.002352941,0,0.001428571,0.121428571,20.7577741,0.513781165,416.91162,0.235722144,0.887390754,0.257871563,0.858611552,0.028759409,0.339609829,16.402439,0.219529368,1392.7561,0.343594129,0.366777028,0.385247326,0.304365892,0.512527302
-1715,184851,0.13,0.139231515,0,1715,50,700,2975,0.235294118,0.001344538,0.008067227,2.70115028,0.004285714,0,0.004285714,0,0.50745098,0.187118454,1,0,1,0.397116757,0,0.005042017,2.32519956,0.498823529,0.008412965,0.28407919,0.002352941,0,0.001428571,0.121428571,20.7577741,0.513781165,416.91162,0.235722144,0.887390754,0.257871563,0.858611552,0.028759409,0.339609829,16.402439,0.219529368,1392.7561,0.343594129,0.366777028,0.385247326,0.304365892,0.512527302
-1716,106665,0.1,0.086524165,0,1716,60,700,2975,0.235294118,0.001344538,0.008067227,2.70115028,0.004285714,0,0.004285714,0,0.50745098,0.187118454,1,0,1,0.397116757,0,0.005042017,2.32519956,0.498823529,0.008412965,0.28407919,0.002352941,0,0.001428571,0.121428571,20.7577741,0.513781165,416.91162,0.235722144,0.887390754,0.257871563,0.858611552,0.028759409,0.339609829,16.402439,0.219529368,1392.7561,0.343594129,0.366777028,0.385247326,0.304365892,0.512527302
-1717,63422072,40.34,45.83357507,0,1717,10,700,2975,0.235294118,0.001008403,0.008403361,2.69956763,0.004285714,0,0.004285714,0,0.494005602,0.186518748,1,0,1,0.402272929,0,0.005042017,2.31499141,0.486722689,0.008405282,0.285015202,0.002016807,0,0.01,0.27,21.4049587,0.713860448,422.540496,0.22438592,0.875778844,0.316664333,0.857222638,0.030465501,0.338352405,19.0333333,1.22015872,1404.23333,0.328970128,1.01856405,0.3759159,0.303323615,0.50539461
-1718,1366593442,900.01,904.6219892,1,1718,20,700,2975,0.235294118,0.001008403,0.008403361,2.69956763,0.004285714,0,0.004285714,0,0.494005602,0.186518748,1,0,1,0.402272929,0,0.005042017,2.31499141,0.486722689,0.008405282,0.285015202,0.002016807,0,0.01,0.27,21.4049587,0.713860448,422.540496,0.22438592,0.875778844,0.316664333,0.857222638,0.030465501,0.338352405,19.0333333,1.22015872,1404.23333,0.328970128,1.01856405,0.3759159,0.303323615,0.50539461
-1719,10559865,7.07,7.06152769,0,1719,30,700,2975,0.235294118,0.001008403,0.008403361,2.69956763,0.004285714,0,0.004285714,0,0.494005602,0.186518748,1,0,1,0.402272929,0,0.005042017,2.31499141,0.486722689,0.008405282,0.285015202,0.002016807,0,0.01,0.27,21.4049587,0.713860448,422.540496,0.22438592,0.875778844,0.316664333,0.857222638,0.030465501,0.338352405,19.0333333,1.22015872,1404.23333,0.328970128,1.01856405,0.3759159,0.303323615,0.50539461
-1720,1782272,1.25,1.186330658,0,1720,40,700,2975,0.235294118,0.001008403,0.008403361,2.69956763,0.004285714,0,0.004285714,0,0.494005602,0.186518748,1,0,1,0.402272929,0,0.005042017,2.31499141,0.486722689,0.008405282,0.285015202,0.002016807,0,0.01,0.27,21.4049587,0.713860448,422.540496,0.22438592,0.875778844,0.316664333,0.857222638,0.030465501,0.338352405,19.0333333,1.22015872,1404.23333,0.328970128,1.01856405,0.3759159,0.303323615,0.50539461
-1721,225918,0.17,0.170468385,0,1721,50,700,2975,0.235294118,0.001008403,0.008403361,2.69956763,0.004285714,0,0.004285714,0,0.494005602,0.186518748,1,0,1,0.402272929,0,0.005042017,2.31499141,0.486722689,0.008405282,0.285015202,0.002016807,0,0.01,0.27,21.4049587,0.713860448,422.540496,0.22438592,0.875778844,0.316664333,0.857222638,0.030465501,0.338352405,19.0333333,1.22015872,1404.23333,0.328970128,1.01856405,0.3759159,0.303323615,0.50539461
-1722,292625,0.19,0.240126207,0,1722,60,700,2975,0.235294118,0.001008403,0.008403361,2.69956763,0.004285714,0,0.004285714,0,0.494005602,0.186518748,1,0,1,0.402272929,0,0.005042017,2.31499141,0.486722689,0.008405282,0.285015202,0.002016807,0,0.01,0.27,21.4049587,0.713860448,422.540496,0.22438592,0.875778844,0.316664333,0.857222638,0.030465501,0.338352405,19.0333333,1.22015872,1404.23333,0.328970128,1.01856405,0.3759159,0.303323615,0.50539461
-1723,1503807093,900.01,1028.22448,1,1723,10,700,2975,0.235294118,0.001344538,0.010084034,2.6659556,0.004285714,0,0.004285714,0,0.495798319,0.188202091,1,0,1,0.389501044,0.000336134,0.005042017,2.29919506,0.497142857,0.008428331,0.279301218,0.002689076,0,0.005714286,0.097142857,23.0767974,0.264416615,413.313725,0.227760673,0.881950366,0.208254444,0.854537731,0.029517062,0.323966721,18.9349112,0.245635718,1343.73373,0.352934443,0.376133541,0.373342573,0.302497145,0.505532269
-1724,46025433,30.08,32.55340264,0,1724,20,700,2975,0.235294118,0.001344538,0.010084034,2.6659556,0.004285714,0,0.004285714,0,0.495798319,0.188202091,1,0,1,0.389501044,0.000336134,0.005042017,2.29919506,0.497142857,0.008428331,0.279301218,0.002689076,0,0.005714286,0.097142857,23.0767974,0.264416615,413.313725,0.227760673,0.881950366,0.208254444,0.854537731,0.029517062,0.323966721,18.9349112,0.245635718,1343.73373,0.352934443,0.376133541,0.373342573,0.302497145,0.505532269
-1725,134897,0.1,0.091448401,0,1725,30,700,2975,0.235294118,0.001344538,0.010084034,2.6659556,0.004285714,0,0.004285714,0,0.495798319,0.188202091,1,0,1,0.389501044,0.000336134,0.005042017,2.29919506,0.497142857,0.008428331,0.279301218,0.002689076,0,0.005714286,0.097142857,23.0767974,0.264416615,413.313725,0.227760673,0.881950366,0.208254444,0.854537731,0.029517062,0.323966721,18.9349112,0.245635718,1343.73373,0.352934443,0.376133541,0.373342573,0.302497145,0.505532269
-1726,25155,0.02,0.018830425,0,1726,40,700,2975,0.235294118,0.001344538,0.010084034,2.6659556,0.004285714,0,0.004285714,0,0.495798319,0.188202091,1,0,1,0.389501044,0.000336134,0.005042017,2.29919506,0.497142857,0.008428331,0.279301218,0.002689076,0,0.005714286,0.097142857,23.0767974,0.264416615,413.313725,0.227760673,0.881950366,0.208254444,0.854537731,0.029517062,0.323966721,18.9349112,0.245635718,1343.73373,0.352934443,0.376133541,0.373342573,0.302497145,0.505532269
-1727,84088,0.06,0.065766659,0,1727,50,700,2975,0.235294118,0.001344538,0.010084034,2.6659556,0.004285714,0,0.004285714,0,0.495798319,0.188202091,1,0,1,0.389501044,0.000336134,0.005042017,2.29919506,0.497142857,0.008428331,0.279301218,0.002689076,0,0.005714286,0.097142857,23.0767974,0.264416615,413.313725,0.227760673,0.881950366,0.208254444,0.854537731,0.029517062,0.323966721,18.9349112,0.245635718,1343.73373,0.352934443,0.376133541,0.373342573,0.302497145,0.505532269
-1728,421366,0.34,0.333703969,0,1728,60,700,2975,0.235294118,0.001344538,0.010084034,2.6659556,0.004285714,0,0.004285714,0,0.495798319,0.188202091,1,0,1,0.389501044,0.000336134,0.005042017,2.29919506,0.497142857,0.008428331,0.279301218,0.002689076,0,0.005714286,0.097142857,23.0767974,0.264416615,413.313725,0.227760673,0.881950366,0.208254444,0.854537731,0.029517062,0.323966721,18.9349112,0.245635718,1343.73373,0.352934443,0.376133541,0.373342573,0.302497145,0.505532269
-1729,160263,0.09,0.102210762,0,1729,10,700,2800,0.25,0.001071429,0.008571429,2.66459103,0.004285714,0,0.004285714,0,0.512380952,0.184350169,1,0,1,0.396586772,0,0.004642857,2.25337377,0.496071429,0.008446939,0.293177726,0.002142857,0,0.002857143,0.321428571,14.2551181,0.407604367,437.44252,0.228976701,0.806321674,0.215381732,0.8496892,0.028824987,0.402003454,12.5738636,0.291997989,1361.1875,0.311658484,0.311671765,0.425985238,0.322383583,0.591142449
-1730,504408,0.31,0.324893159,0,1730,20,700,2800,0.25,0.001071429,0.008571429,2.66459103,0.004285714,0,0.004285714,0,0.512380952,0.184350169,1,0,1,0.396586772,0,0.004642857,2.25337377,0.496071429,0.008446939,0.293177726,0.002142857,0,0.002857143,0.321428571,14.2551181,0.407604367,437.44252,0.228976701,0.806321674,0.215381732,0.8496892,0.028824987,0.402003454,12.5738636,0.291997989,1361.1875,0.311658484,0.311671765,0.425985238,0.322383583,0.591142449
-1731,6615,0.01,0.004463057,0,1731,30,700,2800,0.25,0.001071429,0.008571429,2.66459103,0.004285714,0,0.004285714,0,0.512380952,0.184350169,1,0,1,0.396586772,0,0.004642857,2.25337377,0.496071429,0.008446939,0.293177726,0.002142857,0,0.002857143,0.321428571,14.2551181,0.407604367,437.44252,0.228976701,0.806321674,0.215381732,0.8496892,0.028824987,0.402003454,12.5738636,0.291997989,1361.1875,0.311658484,0.311671765,0.425985238,0.322383583,0.591142449
-1732,90292,0.07,0.064045101,0,1732,40,700,2800,0.25,0.001071429,0.008571429,2.66459103,0.004285714,0,0.004285714,0,0.512380952,0.184350169,1,0,1,0.396586772,0,0.004642857,2.25337377,0.496071429,0.008446939,0.293177726,0.002142857,0,0.002857143,0.321428571,14.2551181,0.407604367,437.44252,0.228976701,0.806321674,0.215381732,0.8496892,0.028824987,0.402003454,12.5738636,0.291997989,1361.1875,0.311658484,0.311671765,0.425985238,0.322383583,0.591142449
-1733,10219,0.01,0.00787145,0,1733,50,700,2800,0.25,0.001071429,0.008571429,2.66459103,0.004285714,0,0.004285714,0,0.512380952,0.184350169,1,0,1,0.396586772,0,0.004642857,2.25337377,0.496071429,0.008446939,0.293177726,0.002142857,0,0.002857143,0.321428571,14.2551181,0.407604367,437.44252,0.228976701,0.806321674,0.215381732,0.8496892,0.028824987,0.402003454,12.5738636,0.291997989,1361.1875,0.311658484,0.311671765,0.425985238,0.322383583,0.591142449
-1734,1253,0,0.000977516,0,1734,60,700,2800,0.25,0.001071429,0.008571429,2.66459103,0.004285714,0,0.004285714,0,0.512380952,0.184350169,1,0,1,0.396586772,0,0.004642857,2.25337377,0.496071429,0.008446939,0.293177726,0.002142857,0,0.002857143,0.321428571,14.2551181,0.407604367,437.44252,0.228976701,0.806321674,0.215381732,0.8496892,0.028824987,0.402003454,12.5738636,0.291997989,1361.1875,0.311658484,0.311671765,0.425985238,0.322383583,0.591142449
-1735,1351933567,900.01,945.5443001,1,1735,10,800,3400,0.235294118,0.000882353,0.007058824,2.65456273,0.00375,0,0.00375,0,0.507254902,0.190763198,1,0,1,0.39136068,0,0.004705882,2.31306196,0.496176471,0.0073875,0.272641766,0.001764706,0,0,0.06375,24.2074689,0.841434943,494.985477,0.22870993,0.853441455,0.302579636,0.853436882,0.028791604,0.341670712,19.3014706,0.208512133,1694.60294,0.322147354,0.332668647,0.385889974,0.299617421,0.493724056
-1736,1438364114,900.01,1023.350471,1,1736,20,800,3400,0.235294118,0.000882353,0.007058824,2.65456273,0.00375,0,0.00375,0,0.507254902,0.190763198,1,0,1,0.39136068,0,0.004705882,2.31306196,0.496176471,0.0073875,0.272641766,0.001764706,0,0,0.06375,24.2074689,0.841434943,494.985477,0.22870993,0.853441455,0.302579636,0.853436882,0.028791604,0.341670712,19.3014706,0.208512133,1694.60294,0.322147354,0.332668647,0.385889974,0.299617421,0.493724056
-1737,1368907455,900.01,940.98508,1,1737,30,800,3400,0.235294118,0.000882353,0.007058824,2.65456273,0.00375,0,0.00375,0,0.507254902,0.190763198,1,0,1,0.39136068,0,0.004705882,2.31306196,0.496176471,0.0073875,0.272641766,0.001764706,0,0,0.06375,24.2074689,0.841434943,494.985477,0.22870993,0.853441455,0.302579636,0.853436882,0.028791604,0.341670712,19.3014706,0.208512133,1694.60294,0.322147354,0.332668647,0.385889974,0.299617421,0.493724056
-1738,31279283,20.76,22.49387337,0,1738,40,800,3400,0.235294118,0.000882353,0.007058824,2.65456273,0.00375,0,0.00375,0,0.507254902,0.190763198,1,0,1,0.39136068,0,0.004705882,2.31306196,0.496176471,0.0073875,0.272641766,0.001764706,0,0,0.06375,24.2074689,0.841434943,494.985477,0.22870993,0.853441455,0.302579636,0.853436882,0.028791604,0.341670712,19.3014706,0.208512133,1694.60294,0.322147354,0.332668647,0.385889974,0.299617421,0.493724056
-1739,507695,0.38,0.39165082,0,1739,50,800,3400,0.235294118,0.000882353,0.007058824,2.65456273,0.00375,0,0.00375,0,0.507254902,0.190763198,1,0,1,0.39136068,0,0.004705882,2.31306196,0.496176471,0.0073875,0.272641766,0.001764706,0,0,0.06375,24.2074689,0.841434943,494.985477,0.22870993,0.853441455,0.302579636,0.853436882,0.028791604,0.341670712,19.3014706,0.208512133,1694.60294,0.322147354,0.332668647,0.385889974,0.299617421,0.493724056
-1740,6952172,5.6,5.803797754,0,1740,60,800,3400,0.235294118,0.000882353,0.007058824,2.65456273,0.00375,0,0.00375,0,0.507254902,0.190763198,1,0,1,0.39136068,0,0.004705882,2.31306196,0.496176471,0.0073875,0.272641766,0.001764706,0,0,0.06375,24.2074689,0.841434943,494.985477,0.22870993,0.853441455,0.302579636,0.853436882,0.028791604,0.341670712,19.3014706,0.208512133,1694.60294,0.322147354,0.332668647,0.385889974,0.299617421,0.493724056
-1741,932247655,537.62,582.870082,0,1741,10,450,1912,0.235355649,0.00209205,0.013075314,2.63930831,0.006666667,0,0.006666667,0,0.501743375,0.188096541,1,0,1,0.360393673,0,0.007322176,2.25268674,0.510460251,0.013007903,0.27069276,0.0041841,0,0.004444444,0.406666667,15.7252475,0.463729759,252.433993,0.223618297,0.928702821,0.239599939,0.856043916,0.037354711,0.323340602,12.9375,0.28649063,733.6675,0.342681649,0.349968805,0.365477077,0.32670704,0.591261745
-1742,514960,0.33,0.344296864,0,1742,20,450,1912,0.235355649,0.00209205,0.013075314,2.63930831,0.006666667,0,0.006666667,0,0.501743375,0.188096541,1,0,1,0.360393673,0,0.007322176,2.25268674,0.510460251,0.013007903,0.27069276,0.0041841,0,0.004444444,0.406666667,15.7252475,0.463729759,252.433993,0.223618297,0.928702821,0.239599939,0.856043916,0.037354711,0.323340602,12.9375,0.28649063,733.6675,0.342681649,0.349968805,0.365477077,0.32670704,0.591261745
-1743,1066823,0.74,0.714597284,0,1743,30,450,1912,0.235355649,0.00209205,0.013075314,2.63930831,0.006666667,0,0.006666667,0,0.501743375,0.188096541,1,0,1,0.360393673,0,0.007322176,2.25268674,0.510460251,0.013007903,0.27069276,0.0041841,0,0.004444444,0.406666667,15.7252475,0.463729759,252.433993,0.223618297,0.928702821,0.239599939,0.856043916,0.037354711,0.323340602,12.9375,0.28649063,733.6675,0.342681649,0.349968805,0.365477077,0.32670704,0.591261745
-1744,28422,0.02,0.019287459,0,1744,40,450,1912,0.235355649,0.00209205,0.013075314,2.63930831,0.006666667,0,0.006666667,0,0.501743375,0.188096541,1,0,1,0.360393673,0,0.007322176,2.25268674,0.510460251,0.013007903,0.27069276,0.0041841,0,0.004444444,0.406666667,15.7252475,0.463729759,252.433993,0.223618297,0.928702821,0.239599939,0.856043916,0.037354711,0.323340602,12.9375,0.28649063,733.6675,0.342681649,0.349968805,0.365477077,0.32670704,0.591261745
-1745,37286,0.03,0.027400703,0,1745,50,450,1912,0.235355649,0.00209205,0.013075314,2.63930831,0.006666667,0,0.006666667,0,0.501743375,0.188096541,1,0,1,0.360393673,0,0.007322176,2.25268674,0.510460251,0.013007903,0.27069276,0.0041841,0,0.004444444,0.406666667,15.7252475,0.463729759,252.433993,0.223618297,0.928702821,0.239599939,0.856043916,0.037354711,0.323340602,12.9375,0.28649063,733.6675,0.342681649,0.349968805,0.365477077,0.32670704,0.591261745
-1746,37291,0.02,0.02932683,0,1746,60,450,1912,0.235355649,0.00209205,0.013075314,2.63930831,0.006666667,0,0.006666667,0,0.501743375,0.188096541,1,0,1,0.360393673,0,0.007322176,2.25268674,0.510460251,0.013007903,0.27069276,0.0041841,0,0.004444444,0.406666667,15.7252475,0.463729759,252.433993,0.223618297,0.928702821,0.239599939,0.856043916,0.037354711,0.323340602,12.9375,0.28649063,733.6675,0.342681649,0.349968805,0.365477077,0.32670704,0.591261745
-1747,84949544,52.57,46.37677469,0,1747,10,450,1912,0.235355649,0.001046025,0.013075314,2.68011113,0.006666667,0,0.006666667,0,0.49651325,0.184110927,1,0,1,0.398677659,0.000523013,0.008368201,2.31160826,0.497384937,0.012921897,0.280374747,0.00209205,0,0.006666667,0.173333333,14.4559068,0.360782541,258.47421,0.234249996,0.91055118,0.216900129,0.851269488,0.038526635,0.343873392,12.464467,0.303765559,716.923858,0.362190051,0.393126877,0.375187009,0.318224905,0.548984419
-1748,31925,0.02,0.01794716,0,1748,20,450,1912,0.235355649,0.001046025,0.013075314,2.68011113,0.006666667,0,0.006666667,0,0.49651325,0.184110927,1,0,1,0.398677659,0.000523013,0.008368201,2.31160826,0.497384937,0.012921897,0.280374747,0.00209205,0,0.006666667,0.173333333,14.4559068,0.360782541,258.47421,0.234249996,0.91055118,0.216900129,0.851269488,0.038526635,0.343873392,12.464467,0.303765559,716.923858,0.362190051,0.393126877,0.375187009,0.318224905,0.548984419
-1749,11166,0.01,0.006594902,0,1749,30,450,1912,0.235355649,0.001046025,0.013075314,2.68011113,0.006666667,0,0.006666667,0,0.49651325,0.184110927,1,0,1,0.398677659,0.000523013,0.008368201,2.31160826,0.497384937,0.012921897,0.280374747,0.00209205,0,0.006666667,0.173333333,14.4559068,0.360782541,258.47421,0.234249996,0.91055118,0.216900129,0.851269488,0.038526635,0.343873392,12.464467,0.303765559,716.923858,0.362190051,0.393126877,0.375187009,0.318224905,0.548984419
-1750,54038,0.04,0.038589999,0,1750,40,450,1912,0.235355649,0.001046025,0.013075314,2.68011113,0.006666667,0,0.006666667,0,0.49651325,0.184110927,1,0,1,0.398677659,0.000523013,0.008368201,2.31160826,0.497384937,0.012921897,0.280374747,0.00209205,0,0.006666667,0.173333333,14.4559068,0.360782541,258.47421,0.234249996,0.91055118,0.216900129,0.851269488,0.038526635,0.343873392,12.464467,0.303765559,716.923858,0.362190051,0.393126877,0.375187009,0.318224905,0.548984419
-1751,7206,0,0.005446778,0,1751,50,450,1912,0.235355649,0.001046025,0.013075314,2.68011113,0.006666667,0,0.006666667,0,0.49651325,0.184110927,1,0,1,0.398677659,0.000523013,0.008368201,2.31160826,0.497384937,0.012921897,0.280374747,0.00209205,0,0.006666667,0.173333333,14.4559068,0.360782541,258.47421,0.234249996,0.91055118,0.216900129,0.851269488,0.038526635,0.343873392,12.464467,0.303765559,716.923858,0.362190051,0.393126877,0.375187009,0.318224905,0.548984419
-1752,1117,0,0.000904621,0,1752,60,450,1912,0.235355649,0.001046025,0.013075314,2.68011113,0.006666667,0,0.006666667,0,0.49651325,0.184110927,1,0,1,0.398677659,0.000523013,0.008368201,2.31160826,0.497384937,0.012921897,0.280374747,0.00209205,0,0.006666667,0.173333333,14.4559068,0.360782541,258.47421,0.234249996,0.91055118,0.216900129,0.851269488,0.038526635,0.343873392,12.464467,0.303765559,716.923858,0.362190051,0.393126877,0.375187009,0.318224905,0.548984419
-1753,10423320,75.39,74.622318,0,1753,10,108,4784,0.022575251,0.047449833,0.065426421,3.67348325,0.055555556,0,0.055555556,0,0.318213489,0.040529794,0.192307692,0,0,0.18279433,0.003344482,0.007734114,2.83374404,0.097408027,0.022366221,0,0.022366221,0,0,0.296296296,11.3929907,0.242361598,37.9939252,0.281611785,1.76869026,0.268724432,0.874580883,0.08148785,0.215344642,10.7129888,0.253440472,54.8442737,0.496454697,0.424390848,0.228254235,0.610577296,0.722103647
-1754,3671389,26.38,26.37719487,0,1754,20,108,4784,0.022575251,0.047449833,0.065426421,3.67348325,0.055555556,0,0.055555556,0,0.318213489,0.040529794,0.192307692,0,0,0.18279433,0.003344482,0.007734114,2.83374404,0.097408027,0.022366221,0,0.022366221,0,0,0.296296296,11.3929907,0.242361598,37.9939252,0.281611785,1.76869026,0.268724432,0.874580883,0.08148785,0.215344642,10.7129888,0.253440472,54.8442737,0.496454697,0.424390848,0.228254235,0.610577296,0.722103647
-1755,137742,0.99,0.998405358,0,1755,30,108,4784,0.022575251,0.047449833,0.065426421,3.67348325,0.055555556,0,0.055555556,0,0.318213489,0.040529794,0.192307692,0,0,0.18279433,0.003344482,0.007734114,2.83374404,0.097408027,0.022366221,0,0.022366221,0,0,0.296296296,11.3929907,0.242361598,37.9939252,0.281611785,1.76869026,0.268724432,0.874580883,0.08148785,0.215344642,10.7129888,0.253440472,54.8442737,0.496454697,0.424390848,0.228254235,0.610577296,0.722103647
-1756,475035,3.46,3.457868072,0,1756,40,108,4784,0.022575251,0.047449833,0.065426421,3.67348325,0.055555556,0,0.055555556,0,0.318213489,0.040529794,0.192307692,0,0,0.18279433,0.003344482,0.007734114,2.83374404,0.097408027,0.022366221,0,0.022366221,0,0,0.296296296,11.3929907,0.242361598,37.9939252,0.281611785,1.76869026,0.268724432,0.874580883,0.08148785,0.215344642,10.7129888,0.253440472,54.8442737,0.496454697,0.424390848,0.228254235,0.610577296,0.722103647
-1757,1220923,8.78,8.928922465,0,1757,50,108,4784,0.022575251,0.047449833,0.065426421,3.67348325,0.055555556,0,0.055555556,0,0.318213489,0.040529794,0.192307692,0,0,0.18279433,0.003344482,0.007734114,2.83374404,0.097408027,0.022366221,0,0.022366221,0,0,0.296296296,11.3929907,0.242361598,37.9939252,0.281611785,1.76869026,0.268724432,0.874580883,0.08148785,0.215344642,10.7129888,0.253440472,54.8442737,0.496454697,0.424390848,0.228254235,0.610577296,0.722103647
-1758,1328917,9.53,9.722763222,0,1758,60,108,4784,0.022575251,0.047449833,0.065426421,3.67348325,0.055555556,0,0.055555556,0,0.318213489,0.040529794,0.192307692,0,0,0.18279433,0.003344482,0.007734114,2.83374404,0.097408027,0.022366221,0,0.022366221,0,0,0.296296296,11.3929907,0.242361598,37.9939252,0.281611785,1.76869026,0.268724432,0.874580883,0.08148785,0.215344642,10.7129888,0.253440472,54.8442737,0.496454697,0.424390848,0.228254235,0.610577296,0.722103647
-1759,3613,0,0.003979868,0,1759,10,177,1748,0.101258581,0.01201373,0.032036613,3.18550573,0.02259887,0,0.02259887,0,0.372139588,0.098989695,0.5,0,0,0.298735926,0.00228833,0.012585812,2.62921027,0.296910755,0.049477046,0.124102085,0.029748284,0,0,0.259887006,10.5677848,0.341308683,80.7361985,0.239127066,1.28112567,0.227671185,0.863707757,0.060455406,0.279368514,8.69581958,0.318076607,163.878988,0.425282121,0.424536967,0.324291153,0.465614486,0.702787789
-1760,185967,0.23,0.233716437,0,1760,20,177,1748,0.101258581,0.01201373,0.032036613,3.18550573,0.02259887,0,0.02259887,0,0.372139588,0.098989695,0.5,0,0,0.298735926,0.00228833,0.012585812,2.62921027,0.296910755,0.049477046,0.124102085,0.029748284,0,0,0.259887006,10.5677848,0.341308683,80.7361985,0.239127066,1.28112567,0.227671185,0.863707757,0.060455406,0.279368514,8.69581958,0.318076607,163.878988,0.425282121,0.424536967,0.324291153,0.465614486,0.702787789
-1761,278620,0.34,0.350447776,0,1761,30,177,1748,0.101258581,0.01201373,0.032036613,3.18550573,0.02259887,0,0.02259887,0,0.372139588,0.098989695,0.5,0,0,0.298735926,0.00228833,0.012585812,2.62921027,0.296910755,0.049477046,0.124102085,0.029748284,0,0,0.259887006,10.5677848,0.341308683,80.7361985,0.239127066,1.28112567,0.227671185,0.863707757,0.060455406,0.279368514,8.69581958,0.318076607,163.878988,0.425282121,0.424536967,0.324291153,0.465614486,0.702787789
-1762,81618,0.1,0.104476657,0,1762,40,177,1748,0.101258581,0.01201373,0.032036613,3.18550573,0.02259887,0,0.02259887,0,0.372139588,0.098989695,0.5,0,0,0.298735926,0.00228833,0.012585812,2.62921027,0.296910755,0.049477046,0.124102085,0.029748284,0,0,0.259887006,10.5677848,0.341308683,80.7361985,0.239127066,1.28112567,0.227671185,0.863707757,0.060455406,0.279368514,8.69581958,0.318076607,163.878988,0.425282121,0.424536967,0.324291153,0.465614486,0.702787789
